person_id,person_name,person_name_variants,person_editorial_comment,person_name_normalised,pers_ID_FS,person_relevance,person_name_corrected,person_frequency
237.0,Johann Christian von Boineburg ,,,Johann Christian von Boineburg ,237,poi-2,Johann Christian von Boineburg,2
237.0,Johann Christian von Boyneburg,,,Johann Christian von Boineburg ,237,poi-2,Johann Christian von Boineburg,27
237.0,Johann Christian von Boyneburg,Boineburg,,Johann Christian von Boineburg ,237,poi-2,Johann Christian von Boineburg,27
238.0,Carl Anselm Freiherr von Breidbach zu Bürresheim,,,Karl Anselm von Breidbach zu Bürresheim,238,poi-2,Carl Anselm von Breidbach zu Bürresheim,4
239.0,Sophia Eleonora von Rothenhahn,,,0,239,0,Sophia Eleonora von Rothenhahn,1
240.0,Andreas Joachim von Brettin,,,Joachim Andreas von Brettin,,poi-2,Joachim Andreas von Brettin,1
240.0,Joachim Andreas von Brettin,,,Joachim Andreas von Brettin,240,poi-2,Joachim Andreas von Brettin,9
241.0,Regina Dorothea von Seltzer,,,0,241,0,Regina Dorothea von Seltzer,5
242.0,Dorothea Sophia von Ziegler,,,0,242,0,Dorothea Sophia von Ziegler,2
243.0,Anna Regina Ilgen,,,0,243,0,Anna Regina Ilgen,1
9103.0,Johann Heinrich M. Riedel,,,0,243,0,Johann Heinrich M. Riedel,11
244.0,Sabine Magdalene Cöler,,,0,244,0,Sabine Magdalene Köhler,1
245.0,Susanne Sabine Coeler,,,0,245,0,Susanne Sabine Köhler,2
246.0,Caspar Friedrich Lentin,,,Kaspar Friedrich Lentin,246,poi-2,Caspar Friedrich Lentin,11
246.0,Kaspar Friedrich Lentin,,,Kaspar Friedrich Lentin,246,poi-2,Caspar Friedrich Lentin,2
247.0,Johann Ludwig Döring,,,###,247?,poi-2,Johann Ludwig Döring,2
247.0,Johann Ludwig Döring,,,###,247?,poi-2,Johann Ludwig Döring,2
247.0,M. Joh. Ludwig Döring,,,M. Johann Ludwig Döring,247,poi-2,Johann Ludwig Döring,1
247.0,M. Johann Ludwig Döring,,,M. Johann Ludwig Döring,247,poi-2,Johann Ludwig Döring,2
248.0,Friederica Sophia Magdalena Döring,,,0,248,0,Friederica Sophia Magdalena Döring,1
249.0,Christiana Sibylla Weltz,,,0,249,0,Christiana Sibylla Weltz,1
250.0,Henrietta Maria Weltz,,,0,250,0,Henrietta Maria Weltz,1
251.0,Martha Sophia Schmaltz,,,0,251,0,Martha Sophia Schmaltz,2
252.0,Johann Joachim Gerstenberger,,,Johann Joachim Gerstenberger,139,poi-2,Johann Joachim Gerstenberger,12
253.0,Johann Jacob Gerstenberger,,,0,253,0,Johann Jakob Gerstenberger,1
254.0,Dorothea Regina Gerstenberg,,,0,254,0,Dorothea Regina Gerstenberg,2
255.0,Joachim Gerstenberg,,,Joachim Gerstenberger,255,poi-2,Joachim Gerstenberger,22
255.0,Joachim Gerstenberger,Gerstenberg,,Joachim Gerstenberger,255,poi-2,Joachim Gerstenberger,16
255.0,Joachim Gerstenberger,,,Joachim Gerstenberger,255,poi-2,Joachim Gerstenberger,16
256.0,Joachim Gerstenberg,,,Joachim Gerstenberger,255,poi-2,Joachim Gerstenberger,22
256.0,Joachim Gerstenberger,,,Joachim Gerstenberger,255,poi-2,Joachim Gerstenberger,16
257.0,Veronica Martini,,,0,257,0,Veronica Martini,4
258.0,Johann Martini,,,Johann Martini,258,poi-2,Johannes Martini,1
258.0,Johannes Martini,,,Johann Martini,258,poi-2,Johannes Martini,4
258.0,Veronica Gerstenberger,,,0,266,0,Veronica Gerstenberger,4
258.0,Veronica Kronenberger,,,0,258,0,Veronica Kronenberger,1
259.0,Marcus Gerstenberg,,,0,259,0,Marcus Gerstenberger,5
259.0,Marcus Gerstenberger,Gerstenberg,,0,259,0,Marcus Gerstenberger,1
260.0,Justina Gerstenberger,,,0,260,0,Justina Gerstenberger,1
261.0,Johann Christoph Dehmar,,,0,261,0,Johann Christoph Dehmar,1
262.0,Regina Gerstenberger,,,0,262,0,Regina Gerstenberger,2
263.0,Heinrich Langguth,,,Jakob Heinrich Langguth,263,poi-2,Heinrich Langguth,5
263.0,Heinrich Langut,Langguth,,Jakob Heinrich Langguth,263,poi-2,Heinrich Langguth,3
263.0,Heinrich Langut,,,Jakob Heinrich Langguth,263,poi-2,Heinrich Langguth,3
263.0,Henricus Langut,,,Jakob Heinrich Langguth,263,poi-2,Heinrich Langguth,1
9104.0,Jakob Heinrich Langguth,Languth,,Jakob Heinrich Langguth,263,poi-2,Jakob Heinrich Langguth,2
9104.0,Jakob Heinrich Langguth,,,Jakob Heinrich Langguth,263,poi-2,Jakob Heinrich Langguth,2
263.0,Regina Gerstenberger,,,0,262,0,Regina Gerstenberger,2
264.0,Dorothea Gerstenberger,,,0,264,0,Dorothea Gerstenberger,4
265.0,Johann Scheffer,Schäfer,,0,265,0,Johann Scheffer,2
265.0,Johann Scheffer,,,0,265,0,Johann Scheffer,2
267.0,Georg de Ahna,,,0,267,0,Georg de Ahna,1
268.0,Dorothea Hentrich,,,0,268,0,Dorothea Hentrich,1
269.0,Martha Catharina von der Sachsen ,,,0,269,0,Martha Catharina von der Sachsen ,2
270.0,Jacob von der Sachsen,,,Jakob von der Sachsen,270,poi-2,Jakob von der Sachsen,6
253.0,Jacobus Gerstenberger,,,0,271,0,Jakob Gerstenberger,1
272.0,Martha Gerstenberger ,,,0,272,0,Martha Gerstenberger ,3
273.0,Hieronymus Gerstenberger ,,,0,273,0,Hieronymus Gerstenberger ,2
274.0,Johann Heinrich Menius,,,0,274,0,Johann Heinrich Menius,9
274.0,N.N. Menius,,,0,274,0,N.N. Menius,2
275.0,Catharina von Bodewitz,,,0,275,0,Catharina von Bodewitz,1
276.0,Henrich Gerstenberg,,,0,276,0,Henrich Rudolph Gerstenberger,3
276.0,Henrich Rudolph Gerstenberger,,,0,277,0,Henrich Rudolph Gerstenberger,2
278.0,Johann Heinrich von Gerstenberg,,,0,278,0,Johann Heinrich von Gerstenberg,4
279.0,Sibylla Veronica Gerstenberg,,,0,279,0,Sibylla Veronica Gerstenberger,2
280.0,Anna Salome Jacobi von Ehrencron,,,0,280,0,Anna Salome Jacobi von Ehrencron,2
280.0,Anna Salome von Ehrenkron,,,0,280,0,Anna Salome von Ehrencron,2
281.0,Hartmann Jacob von Ehrenkron,,,Hartmann Jakob von Ehrenkron,281,poi-2,Hartmann Jakob von Ehrencron,1
282.0,Anna Salome de Lasser,,,0,282,0,Anna Salome von Lasser,1
283.0,Mauritius Gudenus,,,Daniel Moritz von Gudenus,28,poi-1,Moritz Gudenus,14
283.0,Moritz Gudenus,Moritz Gude,,Moritz Gudenus,283,poi-2,Moritz Gudenus,24
283.0,Moritz Gudenus,,,Moritz Gudenus,283,poi-2,Moritz Gudenus,24
283.0,Moritz von Gudenus,,,0,?,0,Moritz von Gudenus,2
284.0,Johannes Leopold von Gudenus,,,0,284,0,Johannes Leopold von Gudenus,2
285.0,Wilhelm Streit,,,0,285,0,Wilhelm Streit,6
286.0,Heinrich Adam Streit,,,Henrich Adam Streit,286,poi-2,Heinrich Adam Streit,1
286.0,Henrich Adam Streit,,,Henrich Adam Streit,286,poi-2,Henrich Adam Streit,2
287.0,Georg Henrich Streit,,,0,287,0,Georg Heinrich Streit,2
288.0,Anthonius Hallenhorst ,,,Anton Hallenhorst ,288,poi-2,Anton Hallenhorst ,2
288.0,Anton Hallenhorst ,,,Anton Hallenhorst ,288,poi-2,Anton Hallenhorst ,1
288.0,Antonius Hallenhorst ,,,Anton Hallenhorst ,288,poi-2,Anton Hallenhorst ,2
288.0,Urbanus Josephus Streit ,,,0,288,0,Urbanus Josephus Streit ,1
289.0,Anna Hövel,,,0,289,0,Anna Hövel,1
290.0,Maria Brand,,,0,290,0,Maria Brand,5
290.0,Maria Brand ,,,0,290,0,Maria Brand ,6
290.0,Maria Brandt ,,,0,290,0,Maria Brand ,4
291.0,Hieronymus Anthon Hallenhorst,,,Hieronymus Anton Hallenhorst,291,poi-2,Hieronymus Anton Hallenhorst,1
291.0,Hieronymus Anton Hallenhorst,,,Hieronymus Anton Hallenhorst,291,poi-2,Hieronymus Anton Hallenhorst,4
291.0,Johannes Brandis ,,,0,291,0,Johannes Brandis ,1
292.0,Heinrich Adam Hallenhorst,,,Heinrich Adam Hallenhorst,292,poi-2,Heinrich Adam Hallenhorst,22
293.0,Heinrich Brand,,,Heinrich Brand,293,poi-2,Heinrich Brand,2
293.0,Heinrich II Brandt,,,Heinrich Brand,293,poi-2,Heinrich II. Brandt,19
293.0,Heinrich II. Brand,,,Heinrich Brand,293,poi-2,Heinrich II. Brand,6
294.0,Barbara Richthauser,,,0,294,0,Barbara Richthäuser ,2
294.0,Barbara Richthäuser ,,,0,294,0,Barbara Richthäuser ,3
295.0,Anna Sabina Ziegler,,,0,295,0,Anna Sabina Ziegler,3
295.0,Anne Sabine Ziegler,,,0,295,0,Anna Sabina Ziegler,2
296.0,Heinrich Adam Hallenhorst,,,Heinrich Adam Hallenhorst,292,poi-2,Heinrich Adam Hallenhorst,22
297.0,Juditha Sophia Hallenhorst,,,0,297,0,Juditha Sophia Hallenhorst,3
297.0,Regina Sabina Hallenhorst,,,0,297,0,Regina Sabina Hallenhorst,3
298.0,Christoph Frickinger,,,Johann Christoph Frickinger ,298,poi-2,Johann Christoph Frickinger ,1
298.0,Johann Christoph Frikkinger ,Frickinger,,Johann Christoph Frickinger ,298,poi-2,Johann Christoph Frickinger ,4
298.0,Johann Christoph Frikkinger ,,,Johann Christoph Frickinger ,298,poi-2,Johann Christoph Frickinger ,4
299.0,Franz Leopold Hunold,,,0,299,0,Franz Leopold Hunold,3
300.0,George Sigismund Hunold,,,0,300,0,George Sigismund Hunold,3
301.0,Valentin Bader,,,Valentin Bader,301,poi-2,Valentin Bader,5
302.0,Catharina Herr,,,0,302,0,Catharina Herr,2
303.0,Friderica Sophia Louise Jungk,,,0,303,0,Friderica Sophia Louise Jungk,1
303.0,Friederike Sophie Louise Schmidt,,,0,303,0,Friederike Sophie Louise Schmidt,2
304.0,Johann Caspar Jungk ,,,Johann Kaspar Jungk,304,poi-2,Johann Kaspar Jungk,1
304.0,Johann Kaspar Jungk,,,Johann Kaspar Jungk,304,poi-2,Johann Kaspar Jungk,2
305.0,Paulus Jungk,,,Paul Jungk,305,poi-2,Paulus Jungk,2
306.0,Elisabeth Gärtner,,,0,306,0,Elisabeth Gärtner,1
307.0,Christian Ferdinand von Zedtwitz ,,,Christian Ferdinand von Zedtwitz ,307,poi-2,Christian Ferdinand von Zedtwitz ,1
308.0,Johanna Louise Schmidt,Schmied,,0,308,0,Johanna Louise Schmidt,2
308.0,Johanna Louise Schmidt,,,0,308,0,Johanna Louise Schmidt,2
309.0,Jacob Samuel Schmidt,,,0,309,0,Jacob Samuel Schmidt,2
310.0,Catharina Margaretha Rennemann,,,0,310,0,Catharina Margaretha Rennemann,2
310.0,Catharina Margaretha Rennemann ,,,0,310,0,Catharina Margaretha Rennemann ,3
311.0,Georg Melchior Ludolf,Ludolff / Ludolph / Ludolphus,,Georg Melchior von Ludolph,311,poi-2,Georg Melchior Ludolf,9
311.0,Georg Melchior Ludolf,,,Georg Melchior von Ludolph,311,poi-2,Georg Melchior Ludolf,9
311.0,Georg Melchior von Ludolf,,,Georg Melchior von Ludolph,311,poi-2,Georg Melchior von Ludolf,45
311.0,Georg Melchior von Ludolf,Georg Melchior von Ludolph,,Georg Melchior von Ludolph,311,poi-2,Georg Melchior von Ludolf,45
311.0,Georg Melchior von Ludolff,Leutholf,,Georg Melchior von Ludolph,311,poi-2,Georg Melchior von Ludolff,6
311.0,Georg Melchior von Ludolff,,,Georg Melchior von Ludolph,311,poi-2,Georg Melchior von Ludolff,6
311.0,Georg Melchior von Ludolph,,,Georg Melchior von Ludolph,311,poi-2,Georg Melchior von Ludolff,5
311.0,George Melchior von Ludolf,,,Georg Melchior von Ludolph,311,poi-2,Georg Melchior von Ludolff,14
312.0,Martha Benigna Schmidt,,,0,312,0,Martha Benigna Schmidt,1
312.0,Martha Benigna Schmidt],,,0,312,0,Martha Benigna Schmidt,1
313.0,Dorothea Magdalena Brießmann,,,0,313,0,Dorothea Magdalena Brießmann,2
314.0,Judith Margarethe Seltzer,,,0,314,0,Judith Margarethe Seltzer,1
314.0,Juditha Margaretha von Seltzer,,,0,314,0,Juditha Margaretha von Seltzer,2
315.0,Jeremias Herbord Seltzer,,,Jeremias Herbord von Seltzer,315,poi-2,Jeremias Herbord Seltzer,7
315.0,Jeremias Herbord von Seltzer,,,Jeremias Herbord von Seltzer,315,poi-2,Jeremias Herbord von Seltzer,2
316.0,Dorothea von Utzberg,,,0,316,0,Dorothea von Utzberg,2
317.0,Melchior Schmidt,,,Melchior Schmidt,317,poi-2,Melchior Schmidt,14
317.0,Melchior Schmidt,Melchior Schmied,,Melchior Schmidt,317,poi-2,Melchior Schmidt,14
317.0,Melchior Schmidt,Melchior Schmied / Melchior Schmid,,Melchior Schmidt,317,poi-2,Melchior Schmidt,14
318.0,Anna Regina Kniphoff,,,0,318,0,Anna Regina Kniphoff,3
319.0,Johann Melchior der Jüngere Kniphoff,,,Johann Melchior Kniphoff,319,poi-2,Johann Melchior der Jüngere Kniphoff,1
319.0,Johann Melchior Kniephoff,,,Johann Melchior Kniphoff,319,poi-2,Johann Melchior Kniphoff,4
319.0,Johann Melchior Kniphoff,,,Johann Melchior Kniphoff,319,poi-2,Johann Melchior Kniphoff,17
320.0,Johann Matthiae,,,Johann Matthiae,320,poi-2,Johann Matthiae,1
321.0,Magdalena Müller,,,0,321,0,Magdalena Müller,1
322.0,Cyriacus Müller ,,,Cyriax Müller ,322,poi-2,Cyriacus Müller ,1
322.0,Cyriax Müller ,,,Cyriax Müller ,322,poi-2,Cyriax Müller ,1
323.0,Martha Ilgen,,,0,323,0,Martha Ilgen,3
324.0,Heinrich Ilgen der Jüngere,,,Heinrich Ilgen der Jüngere,324,poi-2,Heinrich Ilgen der Jüngere,1
324.0,Heinrich Ilgen junior,,,Heinrich Ilgen der Jüngere,324,poi-2,Heinrich Ilgen junior,11
325.0,Martha Mohr,,,0,325,0,Martha Mohr,1
326.0,Anna Christina Meltzer,,,0,326,0,Anna Christina Meltzer,1
327.0,Johann Stechanius,,,Johannes Stechau,327,poi-2,Johann Stechanius,4
328.0,Sabina Magdalena von der Marthen,,,0,328,0,Sabina Magdalena von der Marthen,2
328.0,Sabina Magdalena Wolff,Sabina Magdalena von der Marthen,,0,328,0,Sabina Magdalena Wolff,2
329.0,Henning von der Marthen,,,Henning von der Marthen,329,poi-2,Henning von der Marthen,19
330.0,Sabina Magdalena Wolff,,,0,328,0,Sabina Magdalena Wolff,2
331.0,Martha Christina Sophie Brückner,,,0,331,0,Martha Christina Sophie Brückner,2
332.0,Hieronymus Friedrich Brückner,,,Hieronymus Friedrich Brückner,332,0,Hieronymus Friedrich Brückner,1
332.0,Hieronymus Friedrich Brückner,Brueckner / Brücknerus,,Hieronymus Friedrich Brückner,332,0,Hieronymus Friedrich Brückner,1
333.0,Johannes Weltz,,,Johannes Weltz,333,poi-2,Johannes Weltz,6
333.0,Johannes Weltz,Johannes Waltz,,Johannes Weltz,333,poi-2,Johannes Weltz,6
334.0,N.N.,,,0,334,0,N.N.,1
335.0,Catharina von Ryssel,,,0,335,0,Catharina von Ryssel,1
336.0,Eduard Brochhausen,,,Eduard Brochhausen,336,poi-2,Eduard Brochhausen,1
337.0,Lucia Biermann,,,0,337,0,Lucia Biermann,1
338.0,Judith Ludolff ,,,0,338,0,Judith Ludolff ,1
338.0,Judith Ludolph,,,0,338,0,Judith Ludolff ,1
339.0,Hiob I. Ludolph,,,Hiob Ludolph,339,poi-2,Hiob I. Ludolff,11
339.0,Hiob Ludolf,,,Hiob Ludolph,339,poi-2,Hiob Ludolff ,1
339.0,Hiob Ludolf ,,,Hiob Ludolph,339,poi-2,Hiob Ludolf ,2
339.0,Hiob Ludolff ,,,Hiob Ludolph,339,poi-2,Hiob Ludolff ,1
339.0,Hiob Ludolph,,,Hiob Ludolph,339,poi-2,Hiob Ludolff ,10
340.0,Andreas Heinrich Brochhausen,,,Andreas Heinrich Brochhausen,,poi-2,Andreas Heinrich Brochhausen,1
341.0,Johann Joachim Brochhausen,,,Johann Joachim Brochhausen,341,poi-2,Johann Joachim Brochhausen,1
342.0,Christina Brochhausen,,,0,342,0,Christina Brochhausen,2
342.0,Christina Brochhausen ,,,0,342,0,Christina Brochhausen ,1
343.0,Johann Wilhelm Sömmering,,,Johann Wilhelm Sömmering,343,poi-2,Johann Wilhelm Sömmering,3
343.0,Johann Wilhelm Sömmering,Soemering,,Johann Wilhelm Sömmering,343,poi-2,Johann Wilhelm Sömmering,3
344.0,Regine Brochhausen ,,,0,344,0,Regine Brochhausen ,1
345.0,Johann Ernst Brochhausen ,,,Johann Ernst Brochhausen ,345,poi-2,Johann Ernst Brochhausen ,1
345.0,Johann Ernst Brockhausen,,,###,345?,poi-2,Johann Ernst Brockhausen,2
346.0,Jost Heinrich Brochhausen,,,Jost Heinrich Brochhausen,346,poi-2,Jost Heinrich Brochhausen,1
346.0,Jost Heinrich Brockhausen,,,###,191?,poi-1,Jost Heinrich Brockhausen,2
347.0,Johan Jacob Brochhausen,,,Johan Jakob Brochhausen,347,poi-2,Johann Jakob Brochhausen,1
348.0,Angela Brochhausen,,,0,348,0,Angela Brochhausen,1
349.0,Tobias Emanuel Adami,,,Tobias Emanuel Adami ,349,poi-2,Tobias Emanuel Adami,2
349.0,Tobias Emanuel Adami ,,,Tobias Emanuel Adami ,349,poi-2,Tobias Emanuel Adami ,2
350.0,Anna Magdalena Brochhausen ,,,0,350,0,Anna Magdalena Brochhausen ,1
350.0,Johann Christoph Evander,,,Johann Christoph Evander,350,poi-2,Johann Christoph Evander,2
351.0,Johann Georg Evander,,,Johann Georg Evander,351,poi-2,Johann Georg Evander,1
352.0,Johann Jacob von Walpott,Johannes Jacobus Walbott a Bassenheim et Bornheim,,Johann Jakob Waldbott von Bassenheim,352,poi-1,Johann Jakob Waldbott von Bassenheim,4
352.0,Johann Jacob Waldbott,,,Johann Jakob Waldbott von Bassenheim,352,poi-1,Johann Jakob Waldbott von Bassenheim,7
352.0,Johann Jacob Waldbott von Bassenheim,,,Johann Jakob Waldbott von Bassenheim,352,poi-1,Johann Jakob Waldbott von Bassenheim,1
352.0,Johann Jacob Walpoth von Bassenheim,,,Johann Jakob Waldbott von Bassenheim,352,poi-1,Johann Jakob Waldbott von Bassenheim,4
352.0,Johann Jakob von Waldbott-Olbrueck,,,Johann Jakob Waldbott von Bassenheim,352,poi-1,Johann Jakob von Waldbott-Olbrueck,2
353.0,Barbara Brandt ,,,0,353,0,Barbara Brandt ,3
354.0,Heinrich Jacob Brandt,,,0,354,0,Heinrich Jacob Brandt,4
355.0,David Brandt ,,,0,355,0,David Brandt ,4
356.0,Martha Brandt ,,,0,356,0,Martha Brandt ,3
357.0,Balthasar Rudolph Brandt ,,,0,357,0,Balthasar Rudolph Brandt ,3
358.0,Hieronymus Brandt ,,,0,358,0,Hieronymus Brandt ,3
359.0,Conrad Theodoricus Brandt ,Dietrich,,0,359,0,Konrad Theoderich Brandt ,2
360.0,Christina Brandt ,,,0,360,0,Christina Brandt ,4
361.0,Johann Melchior Brandt,,,0,361,0,Johann Melchior Brandt,2
362.0,Maria Brandt ,,,0,290,0,Maria Brandt ,4
363.0,Agatha von Bingen,,,0,,0,Agatha von Bingen,2
364.0,Anna Maria Barbara von Bielstein,,,0,364,0,Anna Maria Barbara von Bielstein,2
365.0,Beate Franziska Gudenus,,,0,365,0,Beate Franziska Gudenus,5
366.0,Maria Josefa Salome Gudenus,,,0,366,0,Maria Josefa Salome Gudenus,2
367.0,Judith Brandt,,,0,367,0,Judith Brandt,2
368.0,Adelgunde Gudenus ,,,0,,0,Adelgunde Gudenus ,3
369.0,Maria Theresia Gudenus ,,,0,369,0,Maria Theresia Gudenus ,3
370.0,Carl Josef Dresanus,,,Karl Joseph Dresanus,370,poi-2,Karl Josef Dresanus,1
370.0,Karl Josef Dresanus,,,Karl Joseph Dresanus,370,poi-2,Karl Josef Dresanus,2
371.0,Johann Leopold Gudenus,,,Johann Leopold Gudenus,371,poi-2,Johann Leopold Gudenus,3
371.0,Johannes Leopold Gudenus,,,Johann Leopold Gudenus,371,poi-2,Johann Leopold Gudenus,1
372.0,Jacob Moritz Gudenus,,,Jakob Moritz Gudenus,372,poi-2,Jakob Moritz Gudenus,2
373.0,Franziska Beata Gudenus,,,0,373,0,Franziska Beata Gudenus,3
374.0,Johann Adam von Eck,,,Johann Adam von Eck,374,poi-2,Johann Adam von Eck,2
375.0,Friedrich Wilhelm Gudenus,,,Friedrich Wilhelm Gudenus,375,poi-2,Friedrich Wilhelm Gudenus,4
376.0,Anna Elisabeth Maria Emilia von Tattenberg und Rheinstein,,,0,376,0,Anna Elisabeth Maria Emilia von Tattenberg und Rheinstein,2
377.0,Johann Daniel Gudenus ,,,Johann Daniel Gudenus ,377,poi-2,Johann Daniel Gudenus ,2
379.0,Franz Christoph Gudenus,,,Franz Christoph Gudenus,379,poi-2,Franz Christoph Gudenus,2
380.0,Maria Katharina Gudenus,,,0,380,0,Maria Katharina Gudenus,2
381.0,Beata Stein,,,0,381,0,Beata Stein,3
381.0,Beate Stein,,,0,381,0,Beate Stein,1
382.0,Hans Stein,,,Hans Stein,382,poi-2,Hans Stein,1
383.0,Elisabeth Ziegenhorn,,,0,383,0,Elisabeth Ziegenhorn,1
384.0,Johann Daniel Gudenus,,,0,384,0,Johann Daniel Gudenus,10
385.0,Anna Katharina Gudenus,,,0,385,0,Anna Katharina Gudenus,3
386.0,N.N. Wedelmann,,,0,386,0,N.N. Wedelmann,1
387.0,Anna Beate Gudenus ,,,0,387,0,Anna Beate Gudenus ,3
388.0,Anna Christiana Gudenus,,,0,388,0,Anna Christiana Gudenus,3
389.0,Johann Dietrich Theodor Heiland,,,0,389,0,Johann Dietrich Theodor Heiland,1
390.0,Johann Christoph Gudenus,,,0,390,0,Johann Christoph Gudenus,5
390.0,Johann Christoph Gudenus,,,0,390,0,Johann Christoph Gudenus,5
391.0,Maria Clara Thavonath,,,0,391,0,Maria Clara Thavonath,2
392.0,Urban Ferdinand Gudenus ,,,0,392,0,Urban Ferdinand Gudenus ,6
393.0,Lotharia Mechtildis von Birkig,,,0,393,0,Lotharia Mechtildis von Birkig,2
394.0,Georg Friedrich Gudenus,,,0,394,0,Georg Friedrich Gudenus,7
395.0,Johanna Franziska von Birkig,,,0,395,0,Johanna Franziska von Birkig,2
396.0,Dorothea Sibylla von der Weser,,,0,396,0,Dorothea Sibylla von der Weser,2
397.0,Magdalene Franziska Isselbach,,,0,397,0,Magdalene Franziska Isselbach,2
398.0,Johanna Klara Gudenus,,,0,398,0,Johanna Klara Gudenus,2
399.0,Christoffel Gudenus,,,Christoffel Gudenus,399,poi-2,Christoffel Gudenus,4
400.0,Ursula vom Hoffe,,,0,400,0,Ursula vom Hoffe,1
401.0,Johannes d.Ä. Gudenus,,,0,401,0,Johannes d.Ä. Gudenus,2
402.0,Margaretha Gudenus,,,0,402,0,Margaretha Gudenus,2
403.0,Johannes d.J. Gudenus,,,0,403,0,Johannes d.J. Gudenus,2
404.0,Maria Josefa Felizitas Gudenus,,,0,404,0,Maria Josefa Felizitas Gudenus,2
405.0,Johann Georg Mauritius Gudenus,,,Johann Georg Moritz Gudenus,405,poi-2,Johann Georg Moritz Gudenus,2
406.0,Maria Franziska Theresia Josefa Gudenus,,,0,406,0,Maria Franziska Theresia Josefa Gudenus,2
407.0,Maria Katharina Barbara Anastasia Gudenus,,,0,407,0,Maria Katharina Barbara Anastasia Gudenus,3
408.0,Friedrich Wilhelm Moritz Bernhard Gudenus,,,Friedrich Wilhelm Moritz Bernhard von Gudenus,408,poi-2,Friedrich Wilhelm Moritz Bernhard Gudenus,3
408.0,Friedrich Wilhelm Moritz Bernhard von Gudenus,,,Friedrich Wilhelm Moritz Bernhard von Gudenus,408,poi-2,Friedrich Wilhelm Moritz Bernhard von Gudenus,2
409.0,Eva Sabina Straub,,,0,409,0,Eva Sabina Straub,1
410.0,F. L. Löber,,,Friedrich Leonhard Löber,410,poi-2,F. L. Löber,3
410.0,Friedrich Leonhard Löber,,,Friedrich Leonhard Löber,410,poi-2,Friedrich Leonhard Löber,12
410.0,Friedrich Leonhard Löber,Loeber,,Friedrich Leonhard Löber,410,poi-2,Friedrich Leonhard Löber,12
410.0,Leonhard Löber,Loeber,,Friedrich Leonhard Löber,410,poi-2,Leonhard Löber,2
411.0,Philipp Wilhelm Meinong,,,Philipp Wilhelm Meinong,411,poi-2,Philipp Wilhelm Meinong,1
411.0,Philipp Wilhelm Meinong,,,Philipp Wilhelm Meinong,411,poi-2,Philipp Wilhelm Meinong,1
412.0,Johann Jakob Josef Franz Gudenus,,,Johann Jakob Josef Franz Gudenus,412,poi-2,Johann Jakob Josef Franz Gudenus,4
412.0,Johann Jakob Josef Franz Gudenus,,,Johann Jakob Josef Franz Gudenus,412,poi-2,Johann Jakob Josef Franz Gudenus,4
412.0,Johann Jakob Josef Franz von Gudenus,,,Johann Jakob Josef Franz von Gudenus,26,poi-1,Johann Jakob Josef Franz von Gudenus,4
412.0,Johann Jakob Josef Franz von Gudenus,,,Johann Jakob Josef Franz von Gudenus,26,poi-1,Johann Jakob Josef Franz von Gudenus,4
413.0,Benedikt von Döttinchem,,,Benedikt von Döttinchem,413,poi-2,Benedikt von Döttinchem,1
414.0,Ursula Loscant,,,0,414,0,Ursula Loscant,2
415.0,Anselm Friedrich Adolf Gudenus,,,Anselm Friedrich Adolph von Gudenus,415,poi-2,Anselm Friedrich Adolf Gudenus,4
415.0,Anselm Friedrich von Gudenus,,,Anselm Friedrich Adolph von Gudenus,415,poi-2,Anselm Friedrich von Gudenus,14
416.0,Adolf Johann Sigismund von Gudenus,,,Johann Adolf Damian Gudenus,,poi-2,Adolf Johann Sigismund von Gudenus,2
416.0,Johann Adolf Damian Gudenus,,,Johann Adolf Damian Gudenus,416,poi-2,Johann Adolf Damian Gudenus,3
417.0,Mauritius Ferdinand Anton Gudenus,,,Moritz Ferdinand von Gudenus,417,poi-2,Mauritius Ferdinand Anton von Gudenus,3
417.0,Moritz Ferdinand von Gudenus,,,Moritz Ferdinand von Gudenus,417,poi-2,Mauritius Ferdinand Anton von Gudenus,2
419.0,Hans Hugold Strecker,Johannes Hugold Strecker,,Hans Hugold Strecker,419,poi-2,Hans Hugold Strecker,6
420.0,Anna Maria Sältzer,,,0,420,0,Anna Maria Sältzer,2
421.0,Johann Adam Strecker,,,Johann Adam Strecker ,235,poi-2,Johann Adam Strecker,14
422.0,Maria Agnes Jordan,,,0,422,0,Maria Agnes Jordan,1
423.0,Philipp Kaspar Strecker,,,0,423,0,Philipp Kaspar Strecker,1
424.0,Johann Christoph Strecker,,,0,424,0,Johann Christoph Strecker,4
425.0,Elise Ständer,,,0,425,0,Elise Ständer,1
426.0,Johann Hugo Strecker,,,0,426,0,Johann Hugo Strecker,3
427.0,Elisabeth Wolf,,,0,427,0,Elisabeth Wolf,1
428.0,Johann Franz Strecker,,,0,428,0,Johann Franz Strecker,4
429.0,Apollonia Elise Marie Simon,,,0,429,0,Apollonia Elise Marie Simon,1
429.0,Maria Anna Strecker,,,0,429,0,Maria Anna Strecker,2
430.0,Dorothea Elisabeth Strecker,,,0,430,0,Dorothea Elisabeth Strecker,3
431.0,Hans Georg Hentrich,,,0,431,0,Hans Georg Hentrich,2
432.0,Maria Katharina Strecker,,,0,432,0,Maria Katharina Strecker,2
433.0,Johann Valtin Kaltwasser,,,0,433,0,Johann Valtin Kaltwasser,1
